Product Name,Star Rating,Customer Review,Sentiment Analysis Score,Sentiment Category
"Samsung Galaxy M31 (Space Black, 6GB RAM, 64GB Storage)",5.0 out of 5 stars,"Best Value for Money in this Range. Go for it without any doubt. : This is best thing you can get at this price from a reputed brand with Made in India tag. First time I ordered on the first day of online launch and am happy. I'm writing after few days of usage, but this should not be different as my experience with Samsung has been most consistent as compared to other mobile brands I've used earlier.Good:- Android 10! Beautiful looks! Finally I can delete SMS from notification now!!- Display is excellent with Blue light filter.- Performance is good. No heating or lagging. Real Racing worked fine.- 6000 Mah battery is BIG- 128 GB storage is pretty good. 512 GB card supported with dedicated external card slot.- Both dedicated sim slots support LTE- Fast charging and 15W charger top with phone. The phone came with 0% charge. Charged fast.- Mobile speakers sound is good, but I prefer external speakers for better bass in music.- Camera is really good. Macro performance is very good - look at skin in tatoo photo and dust perticles in deskphone photo!! (photos of M31 are from other phone). Both front and rear camera support FHD video 3840x2160. I may not require to carry my DSLR everyehere.- Face unlock / figure-print sensor response is good- Received next day by 11 AM !Not So Good:- Not that thin, but ok.- Doesn't have Samsung Dex- Started to Boot Screen!! Gave me a little shock but selected reboot option and then every thing was smooth. An Android Updated (other than many application updates which is normal in any case) appeared on within days of launch. But update was smooth. No issue at all.- Feels delicate in hand but a Rs.49 cover was good enough. Wrongly ordered black while the set is blue. Just 49 so will reorder the blue one as well :)- Called Samsung Store, but no information with them about availability date. Still no call from them.Feedback- Feels good in hand and in use. It is a powerhouse and you feel it.- Will update after few days of use, but don't have any doubt as of now.Go for it without any doubt.",5,Very Positive
"Samsung Galaxy M31 (Space Black, 6GB RAM, 64GB Storage)",1.0 out of 5 stars,Poor camera : 3rd class front camera. 32 MP front camera n looks like 2mp front camera. In very disappointed  with this kind of front camera. Need refund.,5,Very Positive
"Samsung Galaxy M31 (Space Black, 6GB RAM, 64GB Storage)",1.0 out of 5 stars,"False ads, poor camera quality, inefficient battery management : Lets just begin with the obvious. This phone's quality doesn't meet the claims made.Cons:1. Camera Quality: Picture quality is just awful. Its worse than a 8MP camera. The pixelization is obvious and it is definitely not a 64MP camera. Do not believe the claims Samsung might make. The quad camera is of no use as the macro camera reminds me of the decade when VGA cameras were common.2. Battery: Samsung may claim the battery will last for two days but it didnt last that long - no Netflix, Prime Video, heavy games being used. So that makes two of the biggest features useless.3. Amazon's Policy: In case you don't like the phone, Amazon has made sure you are stuck with it. The switch from 10 day ""return"" policy to 10 day ""replacement"" policy is dowright wrong! Hold onto the shutters physical mobile stores - your days are not over yet. When you do request for replacement, there is an inspection of the phone at buyer's site - which I understand but the fact that replacement will occur almost on the 10th day from my purchase still keeps me at unease.Pros:1. Display: The screen quality is good and has adjustment options for warm light and cold light.2. Performance: Streaming videos and playing heavy games was smooth for the first 4 days but then again Samsung is known for fast deterioration of performance, so I will keep my eyes and ears open.3. Sound: Speaker quality is okay but not upto the mark. In a noisy place you fail to hear the crispness and the boom.",3,Neutral
"Samsung Galaxy M51 (Electric Blue, 6GB RAM, 128GB Storage)",1.0 out of 5 stars,"Don't buy this product. Even the most basic things are faulty : There's something wrong with the new Samsung M51 mobile. Many other users are also facing the same issue. We are unable to connect through Wi-Fi on Samsung M51.Meanest Monster Ever ... HahahahaThis meanest monster is performing poorly within 5 min of unboxing. My eight yr old Lenovo still works like charm with Wi-Fi.Issue: When you trying connecting through Wi-Fi, on giving correct password, it says ""Incorrect Password"".I have done every troubleshooting step suggested by Samsung Tech support:1. Forget the connection and reconnect again.2. Update the phone s/w to latest version.3. Reset Settings4. Reset Network Settings5. Factory Data ResetI have applied every step suggested by tech-support and the result is still the same.The most irritating thing is how can a company like Samsung mess-up such a basic feature & to the surprise, even the tech support has now run out of troubleshooting solutions.Instead of replacing it with new phone, tech support has now told me to get the hardware fixed from Samsung Service centre. I don't get it why should I take a brand new phone to service center & get it opened. Instead a replacement of this phone should be there, I have not even used it for more than an hour.Last year I ordered an MI phone from Flipkart, the battery was getting drained very fast. Within the next day, the phone was replaced without questions asked.Dissappointed by Amazon, the way they are handling this issue.Don't spend your hard-earned money on this phone. Unfortunately, if your phone turns-out to be faulty, then there is a never ending process to take care of issue.",2,Negative
"Samsung Galaxy M51 (Electric Blue, 6GB RAM, 128GB Storage)",5.0 out of 5 stars,"MONSTER FOR ALL CHINESE MOBILES : This is a perfect mobile for you,1. If you properly read the spec before buying this mobile2. If you don't expect all iPhone features in this mobile,3. if you are not a addictive gamer,4. If you don't expect your mobile to be a speaker,5. If you do concern about your data handled in Chinese mobiles,6. If you need better SAR value,7. If your first preference is battery, and decent level of camera quality,8. If you need all trending features to be covered in non Chinese mobile,THEN GO FOR IT... ALSO TRY TO UPDATE TO LATEST SOFTWARE ONCE AFTER SETTING UP YOUR MOBILE, OTHERWISE HEATING ISSUE WILL BE THERE.",4,Positive
"Samsung Galaxy M51 (Electric Blue, 6GB RAM, 128GB Storage)",2.0 out of 5 stars,"Average Phone at Over Price with some bugs : I am giving this review after spending 20 days with this Phone. I am a retail user and after 6 year of redmi and realme user now buy the Samsung just because of Samsung+Snapdragon and very much dispointed. Here are some Pros and Cons which will help other user like me to decide whether they will buy it or not.Cons :1. No Haptic Feedback2. Low sound quality speaker at Rs 25K3. No apps lock features inbuilt4. No Case Cover in Box5. Plain Plastic back design at 25K which attract too much scratches.6. Samsung trusted Knox security not fully enable on this phone i.e no secure folder option.7. When Sealed Package open then phone display contain so much dust. Not expected the packaging like this from brand like Samsung.8. Gorila Glass 3 protection under 25k i.e out dated glass protection after using 2 days with full care i got one scratch mark on display.9. NFC given but Samsung Pay not there in this phone.10. Audio output in my boat rockers bluetooth headset with this phone is not as much as lound as compare to my previous phone Redmi Note 7 pro.11. Without using phone it take 2 hour to charge but when you use it frequently then it take 2.30-3 hour to charged it full from 0-100%.12. Full battery drained in 12 hour with non stop used including youtube, whatsapp Facebook, messaging, etc except game.13. No Carrier aggregation: Using Jio sim in Samsung M51 and realme X2 pro and both contain different net speed in which Samsung giving me 5mbps and realme x2 pro giving me 9-10mbps.14. Calling issue: while talking through ear piece on call, the person can hear my voice clearly. But if i put the call on loudspeaker, the receiver of call cant hear my voice or he hear my sound very low. Turning back to earpiece the person is able to hear me again.15. Camera Zoom quality is not good. When you focus on Sky whole pic turn into blue. i.e saturation level is too much high in this phone (Image attached).16. While watching movie video in this phone or playing video in youtube brightness fluctuate fast too much automatically i.e Adaptive Brightness issue.Pros :1. Super amoled plus display2. Camera quality Good3. 7000 Mah battery4. Till now Ram management is goodTo much hype created every where for this phone and due to this many user like me has purchased this phone but this phone under 25k is really not value for money. I am going to resale this phone. There are so many phone below 25k with best facilities as compare to this Samsung m51.Conclusion : Phone is overpriced and performance is average",2,Negative
"Samsung Galaxy M51 (Electric Blue, 6GB RAM, 128GB Storage)",5.0 out of 5 stars,"Superior Phone from samsung at budget rate. : After using for more than 2 day's I must say, snapdragon 730g works wonderful .CAMERA.This time M series did a honest job by giving us a INTELLI camera of 64 mega Pixcel and more feature in selfie camera.DISPLAY & FINGERPRINT.With Samsung SuperAmoled display you can truly trust the amazing view angle. Now in M51 feature of Widevine L Certification you can enjoy all those global Dolby theatre experience. I found it reliable for my 1920p to 4k level of movie watching without any distraction due to Infinite O display which gives Full Screen Ratio. Fingerprint on side is much faster than I expected. It doesn't takes a second also to open. Even FaceUnlock is faster.Superior, as it matches any S series flagship premium in classy look, strong built for this budget amount. 6.7 inches display is good to handle as it is well managed for one hand use also.",4,Positive
"Samsung Galaxy M51 (Electric Blue, 6GB RAM, 128GB Storage)",2.0 out of 5 stars,"Issues with camera. Unhappy with samsung. : It has issue with camera in night mode and pro mode.It seems like there is dust present on camera sensor which is only visible in dark photos. When photo is clicked with lens covered completely,  it shows hundreds of white spots in image, same happens with pro mode too. (This is not regular image noise)",3,Neutral
"Redmi Note 9 Pro Max (Glacier White, 6GB RAM, 64GB Storage) - 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free |12 Months No Cost EMI & INR 1000 Off on Exchange",5.0 out of 5 stars,Amazon is Best : Amazon is providing best service during this pandemic.Flipkart is now worst e-commerce service.Delivered on time and mobile is too good.,5,Very Positive
"Redmi Note 9 Pro Max (Glacier White, 6GB RAM, 64GB Storage) - 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free |12 Months No Cost EMI & INR 1000 Off on Exchange",1.0 out of 5 stars,"Ear speak not working... Camera quality worst... : Honest review, 16 May 2020 product delivered. Ear speaker not working from 10th June 2020. When tried to take service center from same day.. they gave appointment on 17th June 2020.Camera quality is worst... If you want camera then do not buy...In India there should be a law if they say 64mega pixels camera if we do not get even 5 megapixel they should be punishable... As they are selling fake goods..This is my honest 💯 review...",1,Very Negative
